# Filename: 2DKT_FPinject_vst_IC0_T1_lmax10_dl0.008_tmax10_dt01e-05_linj3_InjConst1e+06.dat
# Source: 2DKT_FPquench.c
# Source version: 2 (2011 May 23 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: iTfrac=1, qTfrac=0.95, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, linj=3, InjConst=1e+06, tmax=10, dt0=1e-05, a0=1, a04=1, K0c=0.747853
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	G	vpdens
572	0.00572	0.95	0.05	10	0.660284	0.882907	1.37805e-22	0.00149579
642	0.00642	0.95	0.05	10	0.660284	0.882907	1.37805e-22	0.00149579
722	0.00722	0.95	0.05	10	0.660284	0.882907	1.37805e-22	0.00149579
811	0.00811	0.95	0.05	10	0.660284	0.882907	1.37805e-22	0.00149579
911	0.00911	0.95	0.05	10	0.660284	0.882907	1.37805e-22	0.00149579
1023	0.01023	0.95	0.05	10	0.660284	0.882907	1.37805e-22	0.00149579
1149	0.01149	0.95	0.05	10	0.660284	0.882907	1.37805e-22	0.00149579
1290	0.0129	0.95	0.05	10	0.660284	0.882906	1.37805e-22	0.00149579
1449	0.01449	0.95	0.05	10	0.660284	0.882906	1.37805e-22	0.00149579
1627	0.01627	0.95	0.05	10	0.660284	0.882906	1.37805e-22	0.00149579
1826	0.01826	0.95	0.05	10	0.660284	0.882906	1.37805e-22	0.00149579
2050	0.0205	0.95	0.05	10	0.660284	0.882906	1.37805e-22	0.00149579
2301	0.02301	0.95	0.05	10	0.660284	0.882906	1.37805e-22	0.00149579
2583	0.02583	0.95	0.05	10	0.660284	0.882906	1.37805e-22	0.00149579
2899	0.02899	0.95	0.05	10	0.660284	0.882906	1.37805e-22	0.00149579
3254	0.03254	0.95	0.05	10	0.660284	0.882906	1.37805e-22	0.00149579
3652	0.03652	0.95	0.05	10	0.660284	0.882906	1.37805e-22	0.00149579
4099	0.04099	0.95	0.05	10	0.660284	0.882905	1.37805e-22	0.00149579
4600	0.046	0.95	0.05	10	0.660283	0.882905	1.37805e-22	0.00149579
5162	0.05162	0.95	0.05	10	0.660283	0.882905	1.37805e-22	0.0014958
5793	0.05793	0.95	0.05	10	0.660283	0.882905	1.37805e-22	0.0014958
6501	0.06501	0.95	0.05	10	0.660283	0.882905	1.37805e-22	0.0014958
7296	0.07296	0.95	0.05	10	0.660283	0.882904	1.37805e-22	0.0014958
8187	0.08187	0.95	0.05	10	0.660282	0.882904	1.37805e-22	0.00149581
9187	0.09187	0.95	0.05	10	0.660282	0.882904	1.37805e-22	0.00149581
10309	0.10309	0.95	0.05	10	0.660282	0.882903	1.37805e-22	0.00149582
11568	0.11568	0.95	0.05	10	0.660281	0.882903	1.37805e-22	0.00149582
12980	0.1298	0.95	0.05	10	0.660281	0.882902	1.37805e-22	0.00149583
14565	0.14565	0.95	0.05	10	0.660281	0.882902	1.37805e-22	0.00149583
16343	0.16343	0.95	0.05	10	0.66028	0.882901	1.37805e-22	0.00149584
18339	0.18339	0.95	0.05	10	0.66028	0.8829	1.37805e-22	0.00149585
20577	0.20577	0.95	0.05	10	0.660279	0.8829	1.37805e-22	0.00149586
23089	0.23089	0.95	0.05	10	0.660278	0.882899	1.37805e-22	0.00149587
